,xc,yc,radius,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80
828,11,15,38,12,53,10,53,12,-23,10,-23,49,16,-27,16,49,14,49,14,13,53,9,53,13,-23,9,-23,49,17,-27,17,49,13,49,13,14,53,8,53,14,-23,8,-23,49,18,-27,18,49,12,49,12,15,53,7,53,15,-23,7,-23,49,19,-27,19,49,11,49,11,16,53,6,53,16,-23,6,-23,49,20,-27,20,49,10,49,10,17,52,5,52,17,-22,5,-22,48,21,-26,21,48,9,48,9,18,52,4,52,18,-22,4,-22,48,22,-26,22,48,8,48,8,19,52,3,52,19,-22,3,-22,48,23,-26,23,48,7,48,7,20,52,2,52,20,-22,2,-22,48,24,-26,24,48,6,48,6,21,51,1,51,21,-21,1,-21,47,25,-25,25,47,5,47,5
829,8,4,43,9,47,7,47,9,-39,7,-39,51,5,-35,5,51,3,51,3,10,47,6,47,10,-39,6,-39,51,6,-35,6,51,2,51,2,11,47,5,47,11,-39,5,-39,51,7,-35,7,51,1,51,1,12,47,4,47,12,-39,4,-39,51,8,-35,8,51,0,51,0,13,47,3,47,13,-39,3,-39,51,9,-35,9,51,-1,51,-1,14,46,2,46,14,-38,2,-38,50,10,-34,10,50,-2,50,-2,15,46,1,46,15,-38,1,-38,50,11,-34,11,50,-3,50,-3,16,46,0,46,16,-38,0,-38,50,12,-34,12,50,-4,50,-4,17,46,-1,46,17,-38,-1,-38,50,13,-34,13,50,-5,50,-5,18,46,-2,46,18,-38,-2,-38,50,14,-34,14,50,-6,50,-6
830,15,3,27,16,30,14,30,16,-24,14,-24,42,4,-12,4,42,2,42,2,17,30,13,30,17,-24,13,-24,42,5,-12,5,42,1,42,1,18,30,12,30,18,-24,12,-24,42,6,-12,6,42,0,42,0,19,30,11,30,19,-24,11,-24,42,7,-12,7,42,-1,42,-1,20,29,10,29,20,-23,10,-23,41,8,-11,8,41,-2,41,-2,21,29,9,29,21,-23,9,-23,41,9,-11,9,41,-3,41,-3,22,29,8,29,22,-23,8,-23,41,10,-11,10,41,-4,41,-4,23,28,7,28,23,-22,7,-22,40,11,-10,11,40,-5,40,-5,24,28,6,28,24,-22,6,-22,40,12,-10,12,40,-6,40,-6,25,28,5,28,25,-22,5,-22,40,13,-10,13,40,-7,40,-7
831,2,10,26,3,36,1,36,3,-16,1,-16,28,11,-24,11,28,9,28,9,4,36,0,36,4,-16,0,-16,28,12,-24,12,28,8,28,8,5,36,-1,36,5,-16,-1,-16,28,13,-24,13,28,7,28,7,6,36,-2,36,6,-16,-2,-16,28,14,-24,14,28,6,28,6,7,35,-3,35,7,-15,-3,-15,27,15,-23,15,27,5,27,5,8,35,-4,35,8,-15,-4,-15,27,16,-23,16,27,4,27,4,9,35,-5,35,9,-15,-5,-15,27,17,-23,17,27,3,27,3,10,34,-6,34,10,-14,-6,-14,26,18,-22,18,26,2,26,2,11,34,-7,34,11,-14,-7,-14,26,19,-22,19,26,1,26,1,12,34,-8,34,12,-14,-8,-14,26,20,-22,20,26,0,26,0
832,7,5,30,8,35,6,35,8,-25,6,-25,37,6,-23,6,37,4,37,4,9,35,5,35,9,-25,5,-25,37,7,-23,7,37,3,37,3,10,35,4,35,10,-25,4,-25,37,8,-23,8,37,2,37,2,11,35,3,35,11,-25,3,-25,37,9,-23,9,37,1,37,1,12,34,2,34,12,-24,2,-24,36,10,-22,10,36,0,36,0,13,34,1,34,13,-24,1,-24,36,11,-22,11,36,-1,36,-1,14,34,0,34,14,-24,0,-24,36,12,-22,12,36,-2,36,-2,15,34,-1,34,15,-24,-1,-24,36,13,-22,13,36,-3,36,-3,16,33,-2,33,16,-23,-2,-23,35,14,-21,14,35,-4,35,-4,17,33,-3,33,17,-23,-3,-23,35,15,-21,15,35,-5,35,-5
833,13,14,22,14,36,12,36,14,-8,12,-8,35,15,-9,15,35,13,35,13,15,36,11,36,15,-8,11,-8,35,16,-9,16,35,12,35,12,16,36,10,36,16,-8,10,-8,35,17,-9,17,35,11,35,11,17,35,9,35,17,-7,9,-7,34,18,-8,18,34,10,34,10,18,35,8,35,18,-7,8,-7,34,19,-8,19,34,9,34,9,19,35,7,35,19,-7,7,-7,34,20,-8,20,34,8,34,8,20,35,6,35,20,-7,6,-7,34,21,-8,21,34,7,34,7,21,34,5,34,21,-6,5,-6,33,22,-7,22,33,6,33,6,22,34,4,34,22,-6,4,-6,33,23,-7,23,33,5,33,5,23,33,3,33,23,-5,3,-5,32,24,-6,24,32,4,32,4
834,3,6,35,4,41,2,41,4,-29,2,-29,38,7,-32,7,38,5,38,5,5,41,1,41,5,-29,1,-29,38,8,-32,8,38,4,38,4,6,41,0,41,6,-29,0,-29,38,9,-32,9,38,3,38,3,7,41,-1,41,7,-29,-1,-29,38,10,-32,10,38,2,38,2,8,41,-2,41,8,-29,-2,-29,38,11,-32,11,38,1,38,1,9,40,-3,40,9,-28,-3,-28,37,12,-31,12,37,0,37,0,10,40,-4,40,10,-28,-4,-28,37,13,-31,13,37,-1,37,-1,11,40,-5,40,11,-28,-5,-28,37,14,-31,14,37,-2,37,-2,12,40,-6,40,12,-28,-6,-28,37,15,-31,15,37,-3,37,-3,13,39,-7,39,13,-27,-7,-27,36,16,-30,16,36,-4,36,-4
835,4,15,41,5,56,3,56,5,-26,3,-26,45,16,-37,16,45,14,45,14,6,56,2,56,6,-26,2,-26,45,17,-37,17,45,13,45,13,7,56,1,56,7,-26,1,-26,45,18,-37,18,45,12,45,12,8,56,0,56,8,-26,0,-26,45,19,-37,19,45,11,45,11,9,56,-1,56,9,-26,-1,-26,45,20,-37,20,45,10,45,10,10,55,-2,55,10,-25,-2,-25,44,21,-36,21,44,9,44,9,11,55,-3,55,11,-25,-3,-25,44,22,-36,22,44,8,44,8,12,55,-4,55,12,-25,-4,-25,44,23,-36,23,44,7,44,7,13,55,-5,55,13,-25,-5,-25,44,24,-36,24,44,6,44,6,14,55,-6,55,14,-25,-6,-25,44,25,-36,25,44,5,44,5
836,6,3,33,7,36,5,36,7,-30,5,-30,39,4,-27,4,39,2,39,2,8,36,4,36,8,-30,4,-30,39,5,-27,5,39,1,39,1,9,36,3,36,9,-30,3,-30,39,6,-27,6,39,0,39,0,10,36,2,36,10,-30,2,-30,39,7,-27,7,39,-1,39,-1,11,35,1,35,11,-29,1,-29,38,8,-26,8,38,-2,38,-2,12,35,0,35,12,-29,0,-29,38,9,-26,9,38,-3,38,-3,13,35,-1,35,13,-29,-1,-29,38,10,-26,10,38,-4,38,-4,14,35,-2,35,14,-29,-2,-29,38,11,-26,11,38,-5,38,-5,15,34,-3,34,15,-28,-3,-28,37,12,-25,12,37,-6,37,-6,16,34,-4,34,16,-28,-4,-28,37,13,-25,13,37,-7,37,-7
837,2,15,45,3,60,1,60,3,-30,1,-30,47,16,-43,16,47,14,47,14,4,60,0,60,4,-30,0,-30,47,17,-43,17,47,13,47,13,5,60,-1,60,5,-30,-1,-30,47,18,-43,18,47,12,47,12,6,60,-2,60,6,-30,-2,-30,47,19,-43,19,47,11,47,11,7,60,-3,60,7,-30,-3,-30,47,20,-43,20,47,10,47,10,8,59,-4,59,8,-29,-4,-29,46,21,-42,21,46,9,46,9,9,59,-5,59,9,-29,-5,-29,46,22,-42,22,46,8,46,8,10,59,-6,59,10,-29,-6,-29,46,23,-42,23,46,7,46,7,11,59,-7,59,11,-29,-7,-29,46,24,-42,24,46,6,46,6,12,59,-8,59,12,-29,-8,-29,46,25,-42,25,46,5,46,5
838,1,9,36,2,45,0,45,2,-27,0,-27,37,10,-35,10,37,8,37,8,3,45,-1,45,3,-27,-1,-27,37,11,-35,11,37,7,37,7,4,45,-2,45,4,-27,-2,-27,37,12,-35,12,37,6,37,6,5,45,-3,45,5,-27,-3,-27,37,13,-35,13,37,5,37,5,6,45,-4,45,6,-27,-4,-27,37,14,-35,14,37,4,37,4,7,44,-5,44,7,-26,-5,-26,36,15,-34,15,36,3,36,3,8,44,-6,44,8,-26,-6,-26,36,16,-34,16,36,2,36,2,9,44,-7,44,9,-26,-7,-26,36,17,-34,17,36,1,36,1,10,44,-8,44,10,-26,-8,-26,36,18,-34,18,36,0,36,0,11,43,-9,43,11,-25,-9,-25,35,19,-33,19,35,-1,35,-1
839,5,3,28,6,31,4,31,6,-25,4,-25,33,4,-23,4,33,2,33,2,7,31,3,31,7,-25,3,-25,33,5,-23,5,33,1,33,1,8,31,2,31,8,-25,2,-25,33,6,-23,6,33,0,33,0,9,31,1,31,9,-25,1,-25,33,7,-23,7,33,-1,33,-1,10,30,0,30,10,-24,0,-24,32,8,-22,8,32,-2,32,-2,11,30,-1,30,11,-24,-1,-24,32,9,-22,9,32,-3,32,-3,12,30,-2,30,12,-24,-2,-24,32,10,-22,10,32,-4,32,-4,13,30,-3,30,13,-24,-3,-24,32,11,-22,11,32,-5,32,-5,14,29,-4,29,14,-23,-4,-23,31,12,-21,12,31,-6,31,-6,15,29,-5,29,15,-23,-5,-23,31,13,-21,13,31,-7,31,-7
840,13,7,29,14,36,12,36,14,-22,12,-22,42,8,-16,8,42,6,42,6,15,36,11,36,15,-22,11,-22,42,9,-16,9,42,5,42,5,16,36,10,36,16,-22,10,-22,42,10,-16,10,42,4,42,4,17,36,9,36,17,-22,9,-22,42,11,-16,11,42,3,42,3,18,35,8,35,18,-21,8,-21,41,12,-15,12,41,2,41,2,19,35,7,35,19,-21,7,-21,41,13,-15,13,41,1,41,1,20,35,6,35,20,-21,6,-21,41,14,-15,14,41,0,41,0,21,35,5,35,21,-21,5,-21,41,15,-15,15,41,-1,41,-1,22,34,4,34,22,-20,4,-20,40,16,-14,16,40,-2,40,-2,23,34,3,34,23,-20,3,-20,40,17,-14,17,40,-3,40,-3
841,8,4,31,9,35,7,35,9,-27,7,-27,39,5,-23,5,39,3,39,3,10,35,6,35,10,-27,6,-27,39,6,-23,6,39,2,39,2,11,35,5,35,11,-27,5,-27,39,7,-23,7,39,1,39,1,12,35,4,35,12,-27,4,-27,39,8,-23,8,39,0,39,0,13,34,3,34,13,-26,3,-26,38,9,-22,9,38,-1,38,-1,14,34,2,34,14,-26,2,-26,38,10,-22,10,38,-2,38,-2,15,34,1,34,15,-26,1,-26,38,11,-22,11,38,-3,38,-3,16,34,0,34,16,-26,0,-26,38,12,-22,12,38,-4,38,-4,17,33,-1,33,17,-25,-1,-25,37,13,-21,13,37,-5,37,-5,18,33,-2,33,18,-25,-2,-25,37,14,-21,14,37,-6,37,-6
842,2,14,33,3,47,1,47,3,-19,1,-19,35,15,-31,15,35,13,35,13,4,47,0,47,4,-19,0,-19,35,16,-31,16,35,12,35,12,5,47,-1,47,5,-19,-1,-19,35,17,-31,17,35,11,35,11,6,47,-2,47,6,-19,-2,-19,35,18,-31,18,35,10,35,10,7,46,-3,46,7,-18,-3,-18,34,19,-30,19,34,9,34,9,8,46,-4,46,8,-18,-4,-18,34,20,-30,20,34,8,34,8,9,46,-5,46,9,-18,-5,-18,34,21,-30,21,34,7,34,7,10,46,-6,46,10,-18,-6,-18,34,22,-30,22,34,6,34,6,11,45,-7,45,11,-17,-7,-17,33,23,-29,23,33,5,33,5,12,45,-8,45,12,-17,-8,-17,33,24,-29,24,33,4,33,4
843,4,8,29,5,37,3,37,5,-21,3,-21,33,9,-25,9,33,7,33,7,6,37,2,37,6,-21,2,-21,33,10,-25,10,33,6,33,6,7,37,1,37,7,-21,1,-21,33,11,-25,11,33,5,33,5,8,37,0,37,8,-21,0,-21,33,12,-25,12,33,4,33,4,9,36,-1,36,9,-20,-1,-20,32,13,-24,13,32,3,32,3,10,36,-2,36,10,-20,-2,-20,32,14,-24,14,32,2,32,2,11,36,-3,36,11,-20,-3,-20,32,15,-24,15,32,1,32,1,12,36,-4,36,12,-20,-4,-20,32,16,-24,16,32,0,32,0,13,35,-5,35,13,-19,-5,-19,31,17,-23,17,31,-1,31,-1,14,35,-6,35,14,-19,-6,-19,31,18,-23,18,31,-2,31,-2
844,4,5,32,5,37,3,37,5,-27,3,-27,36,6,-28,6,36,4,36,4,6,37,2,37,6,-27,2,-27,36,7,-28,7,36,3,36,3,7,37,1,37,7,-27,1,-27,36,8,-28,8,36,2,36,2,8,37,0,37,8,-27,0,-27,36,9,-28,9,36,1,36,1,9,36,-1,36,9,-26,-1,-26,35,10,-27,10,35,0,35,0,10,36,-2,36,10,-26,-2,-26,35,11,-27,11,35,-1,35,-1,11,36,-3,36,11,-26,-3,-26,35,12,-27,12,35,-2,35,-2,12,36,-4,36,12,-26,-4,-26,35,13,-27,13,35,-3,35,-3,13,35,-5,35,13,-25,-5,-25,34,14,-26,14,34,-4,34,-4,14,35,-6,35,14,-25,-6,-25,34,15,-26,15,34,-5,34,-5
845,1,4,31,2,35,0,35,2,-27,0,-27,32,5,-30,5,32,3,32,3,3,35,-1,35,3,-27,-1,-27,32,6,-30,6,32,2,32,2,4,35,-2,35,4,-27,-2,-27,32,7,-30,7,32,1,32,1,5,35,-3,35,5,-27,-3,-27,32,8,-30,8,32,0,32,0,6,34,-4,34,6,-26,-4,-26,31,9,-29,9,31,-1,31,-1,7,34,-5,34,7,-26,-5,-26,31,10,-29,10,31,-2,31,-2,8,34,-6,34,8,-26,-6,-26,31,11,-29,11,31,-3,31,-3,9,34,-7,34,9,-26,-7,-26,31,12,-29,12,31,-4,31,-4,10,33,-8,33,10,-25,-8,-25,30,13,-28,13,30,-5,30,-5,11,33,-9,33,11,-25,-9,-25,30,14,-28,14,30,-6,30,-6
846,6,3,35,7,38,5,38,7,-32,5,-32,41,4,-29,4,41,2,41,2,8,38,4,38,8,-32,4,-32,41,5,-29,5,41,1,41,1,9,38,3,38,9,-32,3,-32,41,6,-29,6,41,0,41,0,10,38,2,38,10,-32,2,-32,41,7,-29,7,41,-1,41,-1,11,38,1,38,11,-32,1,-32,41,8,-29,8,41,-2,41,-2,12,37,0,37,12,-31,0,-31,40,9,-28,9,40,-3,40,-3,13,37,-1,37,13,-31,-1,-31,40,10,-28,10,40,-4,40,-4,14,37,-2,37,14,-31,-2,-31,40,11,-28,11,40,-5,40,-5,15,37,-3,37,15,-31,-3,-31,40,12,-28,12,40,-6,40,-6,16,36,-4,36,16,-30,-4,-30,39,13,-27,13,39,-7,39,-7
847,3,4,30,4,34,2,34,4,-26,2,-26,33,5,-27,5,33,3,33,3,5,34,1,34,5,-26,1,-26,33,6,-27,6,33,2,33,2,6,34,0,34,6,-26,0,-26,33,7,-27,7,33,1,33,1,7,34,-1,34,7,-26,-1,-26,33,8,-27,8,33,0,33,0,8,33,-2,33,8,-25,-2,-25,32,9,-26,9,32,-1,32,-1,9,33,-3,33,9,-25,-3,-25,32,10,-26,10,32,-2,32,-2,10,33,-4,33,10,-25,-4,-25,32,11,-26,11,32,-3,32,-3,11,33,-5,33,11,-25,-5,-25,32,12,-26,12,32,-4,32,-4,12,32,-6,32,12,-24,-6,-24,31,13,-25,13,31,-5,31,-5,13,32,-7,32,13,-24,-7,-24,31,14,-25,14,31,-6,31,-6
848,2,12,23,3,35,1,35,3,-11,1,-11,25,13,-21,13,25,11,25,11,4,35,0,35,4,-11,0,-11,25,14,-21,14,25,10,25,10,5,35,-1,35,5,-11,-1,-11,25,15,-21,15,25,9,25,9,6,35,-2,35,6,-11,-2,-11,25,16,-21,16,25,8,25,8,7,34,-3,34,7,-10,-3,-10,24,17,-20,17,24,7,24,7,8,34,-4,34,8,-10,-4,-10,24,18,-20,18,24,6,24,6,9,34,-5,34,9,-10,-5,-10,24,19,-20,19,24,5,24,5,10,33,-6,33,10,-9,-6,-9,23,20,-19,20,23,4,23,4,11,33,-7,33,11,-9,-7,-9,23,21,-19,21,23,3,23,3,12,32,-8,32,12,-8,-8,-8,22,22,-18,22,22,2,22,2
849,3,8,43,4,51,2,51,4,-35,2,-35,46,9,-40,9,46,7,46,7,5,51,1,51,5,-35,1,-35,46,10,-40,10,46,6,46,6,6,51,0,51,6,-35,0,-35,46,11,-40,11,46,5,46,5,7,51,-1,51,7,-35,-1,-35,46,12,-40,12,46,4,46,4,8,51,-2,51,8,-35,-2,-35,46,13,-40,13,46,3,46,3,9,50,-3,50,9,-34,-3,-34,45,14,-39,14,45,2,45,2,10,50,-4,50,10,-34,-4,-34,45,15,-39,15,45,1,45,1,11,50,-5,50,11,-34,-5,-34,45,16,-39,16,45,0,45,0,12,50,-6,50,12,-34,-6,-34,45,17,-39,17,45,-1,45,-1,13,50,-7,50,13,-34,-7,-34,45,18,-39,18,45,-2,45,-2
850,7,3,28,8,31,6,31,8,-25,6,-25,35,4,-21,4,35,2,35,2,9,31,5,31,9,-25,5,-25,35,5,-21,5,35,1,35,1,10,31,4,31,10,-25,4,-25,35,6,-21,6,35,0,35,0,11,31,3,31,11,-25,3,-25,35,7,-21,7,35,-1,35,-1,12,30,2,30,12,-24,2,-24,34,8,-20,8,34,-2,34,-2,13,30,1,30,13,-24,1,-24,34,9,-20,9,34,-3,34,-3,14,30,0,30,14,-24,0,-24,34,10,-20,10,34,-4,34,-4,15,30,-1,30,15,-24,-1,-24,34,11,-20,11,34,-5,34,-5,16,29,-2,29,16,-23,-2,-23,33,12,-19,12,33,-6,33,-6,17,29,-3,29,17,-23,-3,-23,33,13,-19,13,33,-7,33,-7
851,10,7,20,11,27,9,27,11,-13,9,-13,30,8,-10,8,30,6,30,6,12,27,8,27,12,-13,8,-13,30,9,-10,9,30,5,30,5,13,27,7,27,13,-13,7,-13,30,10,-10,10,30,4,30,4,14,26,6,26,14,-12,6,-12,29,11,-9,11,29,3,29,3,15,26,5,26,15,-12,5,-12,29,12,-9,12,29,2,29,2,16,26,4,26,16,-12,4,-12,29,13,-9,13,29,1,29,1,17,25,3,25,17,-11,3,-11,28,14,-8,14,28,0,28,0,18,25,2,25,18,-11,2,-11,28,15,-8,15,28,-1,28,-1,19,24,1,24,19,-10,1,-10,27,16,-7,16,27,-2,27,-2,20,24,0,24,20,-10,0,-10,27,17,-7,17,27,-3,27,-3
852,12,6,21,13,27,11,27,13,-15,11,-15,33,7,-9,7,33,5,33,5,14,27,10,27,14,-15,10,-15,33,8,-9,8,33,4,33,4,15,27,9,27,15,-15,9,-15,33,9,-9,9,33,3,33,3,16,26,8,26,16,-14,8,-14,32,10,-8,10,32,2,32,2,17,26,7,26,17,-14,7,-14,32,11,-8,11,32,1,32,1,18,26,6,26,18,-14,6,-14,32,12,-8,12,32,0,32,0,19,25,5,25,19,-13,5,-13,31,13,-7,13,31,-1,31,-1,20,25,4,25,20,-13,4,-13,31,14,-7,14,31,-2,31,-2,21,24,3,24,21,-12,3,-12,30,15,-6,15,30,-3,30,-3,22,24,2,24,22,-12,2,-12,30,16,-6,16,30,-4,30,-4
853,7,9,45,8,54,6,54,8,-36,6,-36,52,10,-38,10,52,8,52,8,9,54,5,54,9,-36,5,-36,52,11,-38,11,52,7,52,7,10,54,4,54,10,-36,4,-36,52,12,-38,12,52,6,52,6,11,54,3,54,11,-36,3,-36,52,13,-38,13,52,5,52,5,12,54,2,54,12,-36,2,-36,52,14,-38,14,52,4,52,4,13,53,1,53,13,-35,1,-35,51,15,-37,15,51,3,51,3,14,53,0,53,14,-35,0,-35,51,16,-37,16,51,2,51,2,15,53,-1,53,15,-35,-1,-35,51,17,-37,17,51,1,51,1,16,53,-2,53,16,-35,-2,-35,51,18,-37,18,51,0,51,0,17,53,-3,53,17,-35,-3,-35,51,19,-37,19,51,-1,51,-1
854,4,7,28,5,35,3,35,5,-21,3,-21,32,8,-24,8,32,6,32,6,6,35,2,35,6,-21,2,-21,32,9,-24,9,32,5,32,5,7,35,1,35,7,-21,1,-21,32,10,-24,10,32,4,32,4,8,35,0,35,8,-21,0,-21,32,11,-24,11,32,3,32,3,9,34,-1,34,9,-20,-1,-20,31,12,-23,12,31,2,31,2,10,34,-2,34,10,-20,-2,-20,31,13,-23,13,31,1,31,1,11,34,-3,34,11,-20,-3,-20,31,14,-23,14,31,0,31,0,12,34,-4,34,12,-20,-4,-20,31,15,-23,15,31,-1,31,-1,13,33,-5,33,13,-19,-5,-19,30,16,-22,16,30,-2,30,-2,14,33,-6,33,14,-19,-6,-19,30,17,-22,17,30,-3,30,-3
855,7,14,26,8,40,6,40,8,-12,6,-12,33,15,-19,15,33,13,33,13,9,40,5,40,9,-12,5,-12,33,16,-19,16,33,12,33,12,10,40,4,40,10,-12,4,-12,33,17,-19,17,33,11,33,11,11,40,3,40,11,-12,3,-12,33,18,-19,18,33,10,33,10,12,39,2,39,12,-11,2,-11,32,19,-18,19,32,9,32,9,13,39,1,39,13,-11,1,-11,32,20,-18,20,32,8,32,8,14,39,0,39,14,-11,0,-11,32,21,-18,21,32,7,32,7,15,38,-1,38,15,-10,-1,-10,31,22,-17,22,31,6,31,6,16,38,-2,38,16,-10,-2,-10,31,23,-17,23,31,5,31,5,17,38,-3,38,17,-10,-3,-10,31,24,-17,24,31,4,31,4
856,13,2,32,14,34,12,34,14,-30,12,-30,45,3,-19,3,45,1,45,1,15,34,11,34,15,-30,11,-30,45,4,-19,4,45,0,45,0,16,34,10,34,16,-30,10,-30,45,5,-19,5,45,-1,45,-1,17,34,9,34,17,-30,9,-30,45,6,-19,6,45,-2,45,-2,18,33,8,33,18,-29,8,-29,44,7,-18,7,44,-3,44,-3,19,33,7,33,19,-29,7,-29,44,8,-18,8,44,-4,44,-4,20,33,6,33,20,-29,6,-29,44,9,-18,9,44,-5,44,-5,21,33,5,33,21,-29,5,-29,44,10,-18,10,44,-6,44,-6,22,32,4,32,22,-28,4,-28,43,11,-17,11,43,-7,43,-7,23,32,3,32,23,-28,3,-28,43,12,-17,12,43,-8,43,-8
857,3,1,44,4,45,2,45,4,-43,2,-43,47,2,-41,2,47,0,47,0,5,45,1,45,5,-43,1,-43,47,3,-41,3,47,-1,47,-1,6,45,0,45,6,-43,0,-43,47,4,-41,4,47,-2,47,-2,7,45,-1,45,7,-43,-1,-43,47,5,-41,5,47,-3,47,-3,8,45,-2,45,8,-43,-2,-43,47,6,-41,6,47,-4,47,-4,9,44,-3,44,9,-42,-3,-42,46,7,-40,7,46,-5,46,-5,10,44,-4,44,10,-42,-4,-42,46,8,-40,8,46,-6,46,-6,11,44,-5,44,11,-42,-5,-42,46,9,-40,9,46,-7,46,-7,12,44,-6,44,12,-42,-6,-42,46,10,-40,10,46,-8,46,-8,13,44,-7,44,13,-42,-7,-42,46,11,-40,11,46,-9,46,-9
858,5,11,33,6,44,4,44,6,-22,4,-22,38,12,-28,12,38,10,38,10,7,44,3,44,7,-22,3,-22,38,13,-28,13,38,9,38,9,8,44,2,44,8,-22,2,-22,38,14,-28,14,38,8,38,8,9,44,1,44,9,-22,1,-22,38,15,-28,15,38,7,38,7,10,43,0,43,10,-21,0,-21,37,16,-27,16,37,6,37,6,11,43,-1,43,11,-21,-1,-21,37,17,-27,17,37,5,37,5,12,43,-2,43,12,-21,-2,-21,37,18,-27,18,37,4,37,4,13,43,-3,43,13,-21,-3,-21,37,19,-27,19,37,3,37,3,14,42,-4,42,14,-20,-4,-20,36,20,-26,20,36,2,36,2,15,42,-5,42,15,-20,-5,-20,36,21,-26,21,36,1,36,1
859,12,11,44,13,55,11,55,13,-33,11,-33,56,12,-32,12,56,10,56,10,14,55,10,55,14,-33,10,-33,56,13,-32,13,56,9,56,9,15,55,9,55,15,-33,9,-33,56,14,-32,14,56,8,56,8,16,55,8,55,16,-33,8,-33,56,15,-32,15,56,7,56,7,17,55,7,55,17,-33,7,-33,56,16,-32,16,56,6,56,6,18,54,6,54,18,-32,6,-32,55,17,-31,17,55,5,55,5,19,54,5,54,19,-32,5,-32,55,18,-31,18,55,4,55,4,20,54,4,54,20,-32,4,-32,55,19,-31,19,55,3,55,3,21,54,3,54,21,-32,3,-32,55,20,-31,20,55,2,55,2,22,54,2,54,22,-32,2,-32,55,21,-31,21,55,1,55,1
860,3,9,42,4,51,2,51,4,-33,2,-33,45,10,-39,10,45,8,45,8,5,51,1,51,5,-33,1,-33,45,11,-39,11,45,7,45,7,6,51,0,51,6,-33,0,-33,45,12,-39,12,45,6,45,6,7,51,-1,51,7,-33,-1,-33,45,13,-39,13,45,5,45,5,8,51,-2,51,8,-33,-2,-33,45,14,-39,14,45,4,45,4,9,50,-3,50,9,-32,-3,-32,44,15,-38,15,44,3,44,3,10,50,-4,50,10,-32,-4,-32,44,16,-38,16,44,2,44,2,11,50,-5,50,11,-32,-5,-32,44,17,-38,17,44,1,44,1,12,50,-6,50,12,-32,-6,-32,44,18,-38,18,44,0,44,0,13,50,-7,50,13,-32,-7,-32,44,19,-38,19,44,-1,44,-1
861,12,4,36,13,40,11,40,13,-32,11,-32,48,5,-24,5,48,3,48,3,14,40,10,40,14,-32,10,-32,48,6,-24,6,48,2,48,2,15,40,9,40,15,-32,9,-32,48,7,-24,7,48,1,48,1,16,40,8,40,16,-32,8,-32,48,8,-24,8,48,0,48,0,17,40,7,40,17,-32,7,-32,48,9,-24,9,48,-1,48,-1,18,39,6,39,18,-31,6,-31,47,10,-23,10,47,-2,47,-2,19,39,5,39,19,-31,5,-31,47,11,-23,11,47,-3,47,-3,20,39,4,39,20,-31,4,-31,47,12,-23,12,47,-4,47,-4,21,39,3,39,21,-31,3,-31,47,13,-23,13,47,-5,47,-5,22,38,2,38,22,-30,2,-30,46,14,-22,14,46,-6,46,-6
862,8,5,24,9,29,7,29,9,-19,7,-19,32,6,-16,6,32,4,32,4,10,29,6,29,10,-19,6,-19,32,7,-16,7,32,3,32,3,11,29,5,29,11,-19,5,-19,32,8,-16,8,32,2,32,2,12,29,4,29,12,-19,4,-19,32,9,-16,9,32,1,32,1,13,28,3,28,13,-18,3,-18,31,10,-15,10,31,0,31,0,14,28,2,28,14,-18,2,-18,31,11,-15,11,31,-1,31,-1,15,28,1,28,15,-18,1,-18,31,12,-15,12,31,-2,31,-2,16,27,0,27,16,-17,0,-17,30,13,-14,13,30,-3,30,-3,17,27,-1,27,17,-17,-1,-17,30,14,-14,14,30,-4,30,-4,18,26,-2,26,18,-16,-2,-16,29,15,-13,15,29,-5,29,-5
863,10,8,21,11,29,9,29,11,-13,9,-13,31,9,-11,9,31,7,31,7,12,29,8,29,12,-13,8,-13,31,10,-11,10,31,6,31,6,13,29,7,29,13,-13,7,-13,31,11,-11,11,31,5,31,5,14,28,6,28,14,-12,6,-12,30,12,-10,12,30,4,30,4,15,28,5,28,15,-12,5,-12,30,13,-10,13,30,3,30,3,16,28,4,28,16,-12,4,-12,30,14,-10,14,30,2,30,2,17,27,3,27,17,-11,3,-11,29,15,-9,15,29,1,29,1,18,27,2,27,18,-11,2,-11,29,16,-9,16,29,0,29,0,19,26,1,26,19,-10,1,-10,28,17,-8,17,28,-1,28,-1,20,26,0,26,20,-10,0,-10,28,18,-8,18,28,-2,28,-2
